id,asleepTime,awakeTime,currTime,accel,isAsleep=1,noise
1423391344167,2015-08-02 05:29:00,2015-08-02 09:50:00,2015-08-02 05:51:00,0.052827936,None,None
1423391344167,2015-08-02 05:29:00,2015-08-02 09:50:00,2015-08-02 05:51:00,0.052827876,None,None
1423391344167,2015-08-02 05:29:00,2015-08-02 09:50:00,2015-08-02 05:51:00,0.052827943,None,None
1423391344167,2015-08-02 05:29:00,2015-08-02 09:50:00,2015-08-02 05:51:00,0.052827936,0,None
1423391344167,2015-08-02 05:29:00,2015-08-02 09:50:00,2015-08-02 05:52:00,0.061999433,None,None
1423391344167,2015-08-02 05:29:00,2015-08-02 09:50:00,2015-08-02 05:52:00,0.061999433,None,None
1423391344167,2015-08-02 05:29:00,2015-08-02 09:50:00,2015-08-02 05:52:00,0.05282791,None,None
1423391344167,2015-08-02 05:29:00,2015-08-02 09:50:00,2015-08-02 05:52:00,0.052827932,None,None
1423391344167,2015-08-02 05:29:00,2015-08-02 09:50:00,2015-08-02 05:52:00,0.044390127,None,None
1423391344167,2015-08-02 05:29:00,2015-08-02 09:50:00,2015-08-02 05:52:00,0.061999477,None,None
1423391344167,2015-08-02 05:29:00,2015-08-02 09:50:00,2015-08-02 05:52:00,0.044390135,0,None
1423391344167,2015-08-02 05:29:00,2015-08-02 09:50:00,2015-08-02 05:53:00,0.05282791,None,None
1423391344167,2015-08-02 05:29:00,2015-08-02 09:50:00,2015-08-02 05:53:00,0.05282791,None,None
1423391344167,2015-08-02 05:29:00,2015-08-02 09:50:00,2015-08-02 05:53:00,0.052827932,None,None
1423391344167,2015-08-02 05:29:00,2015-08-02 09:50:00,2015-08-02 05:53:00,0.044390135,None,None
1423391344167,2015-08-02 05:29:00,2015-08-02 09:50:00,2015-08-02 05:53:00,0.044390142,None,None
1423391344167,2015-08-02 05:29:00,2015-08-02 09:50:00,2015-08-02 05:53:00,0.052827936,None,None
1423391344167,2015-08-02 05:29:00,2015-08-02 09:50:00,2015-08-02 05:53:00,0.052827924,0,None
1423391344167,2015-08-02 05:29:00,2015-08-02 09:50:00,2015-08-02 05:54:00,0.052827902,None,None
1423391344167,2015-08-02 05:29:00,2015-08-02 09:50:00,2015-08-02 05:54:00,0.052827902,None,None
1423391344167,2015-08-02 05:29:00,2015-08-02 09:50:00,2015-08-02 05:54:00,0.08254361,None,None
